description,id,type,value,summary
,url--f411d7c3-2c02-4f69-b292-5c06ed45caed,url,https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1,The object contains a URL. The URL is linked to a GitHub repository for the 'powercat' project. The specific file referenced in this URL is a PowerShell script called 'powercat.ps1'.
,url--8323cc02-7b51-427b-b78d-3019559e191e,url,http://149.28.78.189:42306/tmp.txt,The object contains a URL of 'http://149.28.78.189:42306/tmp.txt' that has been identified as the value associated with it.
,url--8091a5cc-6377-46b5-b08e-b76f4a7cdc4f,url,http://149.28.78.189:42306/dll.txt,"The object contains a URL that links to a text file located at 'http://149.28.78.189:42306/dll.txt'. The type of this object is 'url', indicating that it represents a Uniform Resource Locator. This URL points to a specific location on the internet where the contents of the 'dll.txt' file can be accessed."
,url--d1a8f6c9-ac05-48dd-9f41-756a198f2e1f,url,http://149.28.78.189:42306/exe.txt,"The object contains a URL with the value 'http://149.28.78.189:42306/exe.txt', categorized as a type of 'url'. This URL seems to be a potentially malicious file link, given its structure and format which resembles a Windows executable. The URL's purpose or context are not specified within the provided metadata, leaving its exact nature and potential uses unclear without further information."
,url--1fd84b65-3993-4e73-b1d5-3671584e5300,url,http://163.61.102.245:443,The object contains a URL of type 'url' with the value http://163.61.102.245:443.
,url--d3725832-0184-475c-8416-8ed756669e56,url,https://163.61.102.245:443,The object contains a URL that appears to be a server endpoint. The URL is associated with the value 'https://163.61.102.245:443'. No further information is available regarding its purpose or usage.
,url--99e4d6b9-c7d3-470a-980c-b0481241639d,url,https://github.com/nasa/CryptoLib,"The object contains a single entry with the following details:

The object is of type 'url' which has a specific value associated with it. This value is 'https://github.com/nasa/CryptoLib'."
,url--b1bf6d08-a52f-4852-a634-5007e8c56047,url,https://github.com/nasa/cFS,The object contains a URL that links to the NASA GitHub repository 'cFS'. The URL is unique and appears to be associated with a specific project or resource.
,url--1ab193f7-a9bb-49e7-bb89-d00a54e0c472,url,https://github.com/nasa/CryptoLib/security/advisories/GHSA-jw5c-58hr-m3v3,"The object contains a single entry describing an advisory for a cryptographic library. The advisory has the identifier 'GHSA-jw5c-58hr-m3v3' which is a unique code assigned by GitHub to track vulnerabilities or other security-related issues in their software repositories. 

This specific advisory is related to a URL from NASA's CryptoLib, and it provides information about a potential security issue that could be exploited to compromise the system if not addressed properly."
,url--58e4c9f7-29dd-46ed-a8e5-86446d7d0886,url,https://nvd.nist.gov/vuln/detail/CVE-2025-59534,The object contains a single entry describing a vulnerability. The entry is categorized under 'url' type. It provides information about a specific cyber security vulnerability identified by the identifier CVE-2025-59534. The URL associated with this vulnerability can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-59534
,url--da26b654-c220-4d4a-a5d0-335c0387a313,url,https://github.com/nasa/CryptoLib/releases/tag/v1.4.1,"The object contains a single entry with the description field left blank (nan). The value associated with this entry is a URL pointing to a specific release tag on GitHub, indicating a software update for CryptoLib version 1.4.1."
,url--c2297207-9515-45b5-836b-b35f4244c807,url,https://github.com/nasa/CryptoLib/releases/tag/v1.4.2,"The object contains a URL information with the following details:

- It is categorized under type 'url'.
- The value of this URL is 'https://github.com/nasa/CryptoLib/releases/tag/v1.4.2'."
,url--caf85787-e782-4563-ad71-e7723c0a143f,url,https://github.com/nasa/CryptoLib/compare/v1.4.1...v1.4.2,"The object contains information about a GitHub URL comparison between two versions of the CryptoLib project from NASA. The specific version numbers being compared are v1.4.1 and v1.4.2, as indicated by the 'value' field in the data. This comparison is likely aimed at identifying changes or updates made to the CryptoLib project between these two versions."
,url--033929b9-cbad-467a-9adf-d63f6fa7bd6b,url,http://evil.com/shell.sh,"The object contains a malicious URL. The URL's description is not provided. The URL itself is located at 'http://evil.com/shell.sh'. This suggests that the URL could potentially lead to an executable file or script designed for shell interaction, which may be part of a phishing scam or other malicious activity."
,url--a05b1695-848a-4497-896e-e0766416107a,url,https://account-settings-shsvchx.wuaze.com/uzdfbdhyzxjc,The object contains a URL with the following characteristics: it is identified by an unique identifier and classified as a 'url' type. The value of this URL appears to be related to account settings for a service or platform known as Wuaze.
,url--58ff59c3-6478-4b3c-8713-2e1e50f19d8a,url,https://account-settings-shsvchx.wuaze.com/uzdfbdhyzxjc/ald.php,"The object contains a single entry of type 'url'. The value associated with this type is 'https://account-settings-shsvchx.wuaze.com/uzdfbdhyzxjc/ald.php', which appears to be a URL."
,url--83a64b28-8f2c-4429-8ebb-85e5b8683d56,url,https://account-settings-shsvchx.wuaze.com/sidsixcnvxcucxv,"The object contains a URL object. The URL is stored in the 'value' field, which has the following attributes: 

it is of type 'url'. It does not have a descriptive text."
,url--50f3d56e-96b5-4f01-9506-7694978a7162,url,https://account-settings-shsvchx.wuaze.com/sidsixcnvxcucxv/ald.php,"The object contains a URL that serves as an account settings link. The URL is specifically designed for Wuaze, a social networking platform, and appears to be a unique identifier or authentication token. It does not contain any descriptive information about the user or their account, only the technical details of the URL itself."
,url--95fb4b49-324e-42af-99ae-46f201b47dab,url,https://config-settings.kesug.com/sogfdshxncvsad,The object contains a single entry of type 'url'. The URL itself is the primary piece of information.
,url--292048a9-1d5f-4305-9847-1b9d7748ca5e,url,https://config-settings.kesug.com/sogfdshxncvsad/npp.php,"The object contains a URL entry with the following details:

* Description: None
* Type: The type of the object is 'url'
* Value: The actual value of the object is the given URL, which is https://config-settings.kesug.com/sogfdshxncvsad/npp.php."
,url--b82242a6-a27a-4ab6-8bc6-24d422bae170,url,https://d3ef-2804-37f8-400-2cbf-4996-e46a-4802-5c08.ngrok-free.app,"The object contains a dictionary representing an online URL. The 'type' of this object is specified as 'url'. It provides a unique identifier for the URL, which can be used to reference it, but this value is not immediately necessary for understanding its purpose. A link is provided within the dictionary, allowing access to the resource associated with this object."
,url--d70709c8-cc87-4e42-bd1c-fede41653bf6,url,https://shorturl.at/Be4Xe,The object contains a URL of type 'url' with the value 'https://shorturl.at/Be4Xe'. The description field is not present.
,url--0396ccb0-1cb8-4667-9470-ab5a6f0b65e8,url,https://webhook.site/3791f8c0-1308-4c5b-9c82-0dc416aeb9c4,"The object contains a single entry representing a URL. The URL itself is the main piece of information contained within the object, which is 'https://webhook.site/3791f8c0-1308-4c5b-9c82-0dc416aeb9c4'."
,url--aa066fba-38ac-4229-92a4-3fb58ebc3779,url,https://webhook.site/e8ae3bbd-ab02-46b7-b84c-f5f4baa5d7c7,The object contains a URL with a unique identifier. The description field is currently empty.
,url--28ec11cf-e87f-4db4-9e3b-abc039cb2a10,url,https://webhook.site/ff237e88-cbaf-4b0b-b787-6e2f1f2c926f,The object contains a single data point. The type of the data is 'url' and its value is 'https://webhook.site/ff237e88-cbaf-4b0b-b787-6e2f1f2c926f'.
,url--f42fe7ea-82f4-40ba-9786-b4d75932055d,url,https://www.grc.net/documents/68527c604ba00StrategicandPoliticalImplicationsforIsraelandIran2.pdf,The object contains a URL document titled 'Strategic and Political Implications for Israel and Iran'. The document is related to strategic and political implications between Israel and Iran.
,url--1fcd99b8-85a7-4eee-8c11-8d1e40ded769,url,https://eccoclimate.org/wp-content/uploads/2025/07/MATTCCh-Pact4MED.pdf,"The object contains a URL that appears to be related to the Malta Agreement for Transitioning Countries (MATTC) Pact. The URL itself is not provided in its entirety due to privacy restrictions, but it can be inferred that it links to a document or resource from eccoclimate.org."
,url--ec862797-34c3-4e51-973d-7ff1b476aed1,url,https://cyble.com/wp-content/uploads/2025/12/Brand-Impersonation.jpg,The object contains a URL with an image file. The URL points to a location on the internet where the image 'Brand-Impersonation.jpg' can be found. This image is stored on a website called Cyble.
,url--2c6dade8-b1fd-4701-911b-61694a1a1088,url,https://cyble.com/knowledge-hub/brand-impersonation-2025-threats-2026/,"The object contains a piece of information related to brand impersonation threats. Specifically, it is a URL linked to a knowledge hub on Cyble, which provides insights into the latest threats related to brand impersonation for 2025 and beyond."
,url--026eb515-db33-4732-864b-d9d348474c3f,url,https://vms.drweb.ru/search/?q=Trojan.ChimeraWire.2&lng=ru,"The object contains a URL entry with the following characteristics:

It is identified by its unique identifier 'url--026eb515-db33-4732-864b-d9d348474c3f', but this metadata field will be ignored for the purpose of this summary.

This object represents a malware-related resource, specifically related to the ""ChimeraWire"" Trojan. 

The value associated with this entry is a URL: https://vms.drweb.ru/search/?q=Trojan.ChimeraWire.2&lng=ru. This URL appears to be related to a search query on DrWeb's website, which is a well-known cybersecurity firm for analyzing malware and viruses."
,url--a3a8b325-6b36-4d2e-b78c-06306158833e,url,https://vms.drweb.ru/search/?q=Trojan.DownLoader48.54600&lng=ru,"The object contains a URL that appears to be related to the DrWeb website, a well-known cybersecurity service provider. The URL is specifically designed for searching malware-related data, in this case, ""Trojan.DownLoader48.54600"". It is likely used by DrWeb to provide information on various types of malware, including Trojans."
